sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {1},rkt.dynamics._SBII[1] {1},rkt.dynamics._SBII[2] {1},rkt.dynamics._VBII[0] {1},rkt.dynamics._VBII[1] {1},rkt.dynamics._VBII[2] {1},rkt.dynamics.thtbdx {degree}
                 160,   120.9920334785713,   22.26154542136982,   83017.48909070436,   957.8408580856279,   5247030.320917334,  -2881066.834524833,   2423897.459617569,   893.5417988720328,   205.3965687393912,   277.2262841738284,   76.80824005252384
               160.1,   120.9922001325172,   22.26154438327631,   83091.34599042591,   958.2998258588718,   5247119.696384517,  -2881046.289166405,   2423925.188695966,   893.9675480863147,    205.510661660871,   277.3552724456444,   76.79244902473262
               160.2,    120.992367064824,   22.26154334264909,   83165.23780024983,    958.758872374353,   5247209.114427608,  -2881025.732380081,   2423952.930669782,   894.3933170198437,   205.6251267051483,   277.4841925124275,     76.776649472892
               160.3,   120.9925342767132,   22.26154229948354,   83239.16450344585,   959.2179972032051,    5247298.57504856,  -2881005.164128635,   2423980.685532185,   894.8191051978353,   205.7399641337858,   277.6130441634573,   76.76084139031262
               160.4,   120.9927017675699,    22.2615412537751,   83313.12608320359,   959.6771999165146,   5247388.078249272,  -2880984.584374815,   2424008.453276327,   895.2449121193442,   205.8551742227971,    277.741827260014,   76.74502477440019
               160.5,   120.9928695386132,   22.26154020551919,   83387.12252267078,   960.1364800847949,   5247477.624031591,  -2880963.993081343,   2424036.233895342,    895.670737318354,   205.9707572275685,   277.8705415626455,   76.72919961987917
               160.6,   120.9930375892287,   22.26153915471117,   83461.15380494017,   960.5958372780673,   5247567.212397331,  -2880943.390210914,   2424064.027382334,   896.0965803491071,   206.0867133911234,   277.9991867726098,   76.71336592424532
               160.7,   120.9932059206349,   22.26153810134642,   83535.21991303563,   961.0552710662478,   5247656.843348242,  -2880922.775726201,   2424091.833730382,   896.5224407458285,   206.2030429674279,   278.1277626457569,   76.69752368043063
               160.8,   120.9933745322181,   22.26153704542026,   83609.32082993351,   961.5147810194527,   5247746.516886041,  -2880902.149589848,   2424119.652932546,   896.9483179859545,    206.319746242527,   278.2562690964434,    76.6816728851897
               160.9,      120.9935434252,   22.26153598692817,   83683.45653855149,   961.9743667072349,   5247836.233012387,   -2880881.51176447,   2424147.484981876,   897.3742115901359,   206.4368234772063,   278.3847059150493,   76.66581353339157
                 161,   120.9937125989613,   22.26153492586554,   83757.62702175323,   962.4340276983037,   5247925.991728893,  -2880860.862212662,   2424175.329871392,    897.800121137779,   206.5542748977465,   278.5130727237674,   76.64994562304591
               161.1,   120.9938820547233,   22.26153386222759,   83831.83226233535,   962.8937635614386,   5248015.793037132,  -2880840.200896992,   2424203.187594076,   898.2260461581141,   206.6721007585063,   278.6413692844965,   76.63406914697745
               161.2,   120.9940517918735,   22.26153279600969,   83906.07224305253,   963.3535738658143,   5248105.636938625,  -2880819.527780002,   2424231.058142902,   898.6519861074182,    206.790301355332,   278.7695955634338,   76.61818410184902
               161.3,   120.9942218116284,   22.26153172720732,   83980.34694658965,   963.8134581799326,   5248195.523434837,  -2880798.842824203,   2424258.941510836,   899.0779404953983,    206.908876952926,   278.8977513738549,   76.60229048315441
               161.4,   120.9943921133742,   22.26153065581584,   84054.65635558218,   964.2734160711761,   5248285.452527195,  -2880778.145992087,   2424286.837690809,   899.5039089207825,   207.0278277640238,   279.0258362752774,   76.58638828929259
               161.5,   120.9945626983301,   22.26152958183045,   84129.00045260508,   964.7334471070548,   5248375.424217077,   -2880757.43724612,   2424314.746675715,   899.9298909247069,   207.1471540336747,   279.1538499878778,   76.57047751244949
               161.6,   120.9947335658805,   22.26152850524643,   84203.37922017276,   965.1935508557229,   5248465.438505813,   -2880736.71654874,   2424342.668458431,    900.355885949361,   207.2668560634472,   279.2817925096346,   76.55455814843849
               161.7,   120.9949047172471,   22.26152742605924,   84277.79264075495,   965.6537268847336,   5248555.495394683,  -2880715.983862357,   2424370.603031836,   900.7818934861256,   207.3869341263083,   279.4096636976184,   76.53863019301619
               161.8,   120.9950761518127,   22.26152634426427,   84352.24069674965,   966.1139747605275,   5248645.594884913,  -2880695.239149356,   2424398.550388779,   901.2079131083997,   207.5073884471335,   279.5374631748644,   76.52269364601575
               161.9,   120.9952478707962,   22.26152525985674,   84426.72337050829,   966.5742940491518,   5248735.736977692,  -2880674.482372102,   2424426.510522066,   901.6339443879364,   207.6282192508439,   279.6651905668481,   76.50674850074142
                 162,   120.9954198735848,   22.26152417283186,   84501.24064432085,   967.0346843172928,   5248825.921674162,  -2880653.713492932,   2424454.483424484,   902.0599867932793,   207.7494268212404,   279.7928457888103,   76.49079475172095
               162.1,   120.9955921613972,   22.26152308318498,   84575.79250041489,   967.4951451315482,   5248916.148975405,  -2880632.932474153,   2424482.469088812,   902.4860397926103,   207.8710114421987,   279.9204287553228,    76.4748323944055
               162.2,   120.9957647336171,   22.26152199091153,   84650.37892096955,   967.9556760576128,   5249006.418882458,  -2880612.139278049,   2424510.467507815,   902.9121029145534,   207.9929733620278,   280.0479392079005,   76.45886142714184
               162.3,   120.9959375914634,   22.26152089600677,   84724.99988810159,   968.4162766603223,   5249096.731396312,  -2880591.333866881,   2424538.478674219,   903.3381757389056,   208.1153127986623,    280.175376741181,   76.44288184675808
               162.4,   120.9961107343237,   22.26151979846589,    84799.6553838728,   968.8769465047601,   5249187.086517914,  -2880570.516202881,   2424566.502580721,   903.7642577782731,   208.2380300079624,   280.3027411376453,   76.42689364720596
               162.5,   120.9962841634144,   22.26151869828415,   84874.34539028443,   969.3376851563356,   5249277.484248158,  -2880549.686248261,   2424594.539220004,   904.1903484884349,   208.3611252782216,   280.4300323385484,   76.41089682303067
               162.6,   120.9964578781216,   22.26151759545691,   84949.06988928188,    969.798492179853,   5249367.924587886,  -2880528.843965199,   2424622.588584741,   904.6164473678591,    208.484598872699,   280.5572501625288,   76.39489137161196
               162.7,    120.996631879664,   22.26151648997952,    85023.8288627509,   970.2593671391646,   5249458.407537891,  -2880507.989315852,   2424650.650667576,   905.0425539774706,   208.6084510178213,   280.6843942494393,   76.37887729054036
